Id	text	Label
1236100936876961793	hawaii department health confirms first case covid19 person recently traveled grand princess cruise ship grandprincess hawaii coronavirus httpurl	INFORMATIVE
1245669387815788544	four weeks time , florida highest coronavirus caseload world	UNINFORMATIVE
1247463760362684416	ci funds team issued latest quarterly update key legal regulatory developments jersey guernsey first quarter 2020 update includes developments implemented mitigate impact covid19 httpurl httpurl	UNINFORMATIVE
1241934745119924225	southafrica coronavirus investments negatively affected covid 19 outbreak httpurl	UNINFORMATIVE
1236144242566795267	first minnesota case coronavirus reported 4 30pm , elderly person ramsey county currently quarantined home recovering exposed cruise ship mn dept health case update page found here httpurl	INFORMATIVE
1241802941943685121	dod announces death crystal city based contractor , worked defense security cooperation agency coronavirus passed away march 21 , 2020 individual tested positive covid 19 medical treatment local hospital user httpurl	INFORMATIVE
1236132130415132672	welcome news death toll outbreak mainland china 3 , 042 \( 3 8 cases \) china is hubei , excluding wuhan , reports new coronavirus cases httpurl via user	INFORMATIVE
1248701231566073856	user double tragedy , yemen yet recover horrible foreign policy saudi arabia coronavirus knocking doors who needs focus resources yemen catastrophic	UNINFORMATIVE
1241571836363780096	traffic stopped atlanta georgia due coronavirus pandemic amp quarantined residents , paints familiar apocalyptic picture fans walking dead we virus rick grimes atlanta thewalkingdead coronaviruspandemic covid 19 httpurl	UNINFORMATIVE
1244478409096359936	breaking 54 year old woman covid 19 patient undergoing treatment north bengal hospital passed away due respiratory failure last night second death bengal another sample north bengal tested positive midnight figure rises 2	INFORMATIVE
1241278886022766593	health minister jai pratap singh , party singer kanika kapoor , tests negative coronavirus news agency pti \( file image \) httpurl httpurl	INFORMATIVE
1245689577249165312	covid 19 cases africa low calls growing get ahead wave better data concise overview africa confidential , free read	UNINFORMATIVE
1236113852778967040	via user number coronavirus cases south korea rises 6 , 767 , 4 died south korea remains one countries affected new coronavirus \( covid 19 \) outside china , virus first registered last december has httpurl httpurl	INFORMATIVE
1247113367044546561	live primary focus always proactive timely containment prepared 693 positive cases 24 hours today total cases 4067 lav agarwal \( joint secretary , health ministry \) addresses media covid 19 indiafightscovid19 httpurl	INFORMATIVE
1244568109735907328	covid 19 kerry freephone 180 807 09 new confidential freephone service covid 19 support kerry please share contacts anyone might need support text email service also available httpurl	UNINFORMATIVE
1241188250443710464	bondi close sensible oz immune many economic shocks past 25 years coronavirus new york 50 cases 10 days ago , people congregating like normal	INFORMATIVE
1242826277276565504	breaking syria'a ministry health 3 new positive cases registered syria coronavirus ministry health 3 covid 19 cases group quarantined dweir last week	INFORMATIVE
1247251121598377988	british prime minister boris johnson moved intensive care coronavirus symptoms worsened asked foreign secretary dominic raab deputise , downing street says httpurl	INFORMATIVE
1247134783873916928	different countries dealing covid19 threat \? we are comparing strategies india , sweden , southkorea user user user listen 9 05am httpurl	UNINFORMATIVE
1241187352791269377	covid19 test see still contagious , leave sick room home following true no fever 72 hours other symptoms improved been 7 days since started feeling sick httpurl	UNINFORMATIVE
1240804837165600768	user drop mic witch coronavirus study estimates china could have reduced cases 95 httpurl	UNINFORMATIVE
1237265184453988353	covid19 fatalities roughly 1 every 30 cases , suggests it s 34 times deadlier flu number confirmed cases covid19 low usa done less testing since epidemic began nations fail httpurl	UNINFORMATIVE
1246026070266175496	iran rgm is pres announced shortage medical equipment fight coronavirus also user confirmed us sanctions block medical aid user user claim sanctions hinder iran is covid19 fight \? httpurl	UNINFORMATIVE
1246695438524338177	52 year old covid19 patient passes away pune is sassoon hospital second death reported pune today taking death toll pune district 4 pune health officials maharashtra	INFORMATIVE
1250764480386129921	user dr fauci covid covid19 coronavirus httpurl amp excellent thread httpurl u know rk is g daughter amp ggson died odd canoe accident april 2020	UNINFORMATIVE
1241187449583198209	new one biggest coronavirus hoaxes going around australia fake account called gloria leung account asked people buy toilet paper sell overseas racist caricature chinese woman that is used stoke racism	UNINFORMATIVE
1241272946393591808	covid19 new domestic cases reported china third day row httpurl	INFORMATIVE
1237743086647881728	community transmission covid19 cases end community outbreaks , slow stop transmission prioritize care amp activate triage procedures scale surge plans health facilities more httpurl coronavirus httpurl	UNINFORMATIVE
1244665605107650561	alsobit 3 year battle als , mark damon mcdonough , age 51 , succumbed als one day coronavirus lock down surrounded loved ones weeks leading death mark mcdonough obituary modesto , ca modesto bee httpurl	UNINFORMATIVE
1241171708121427970	shadow , trying entertain self quarantined due coronavirus day 5 one day i ll look back tweet say , remember when look forward day us user btsarmy httpurl	INFORMATIVE
1241396685550407680	maybe i m missing \( news volume overwhelms \) seen little absurdly low covid 19 cases reported russia , amp alarmingly , india current s johns hopkins map confirmed 294 deaths 4 recovered 23 active 267 pics y day 0 soc distancing powder keg \? httpurl	INFORMATIVE
1241072869330890752	italy actually averaging death every 2 minutes coronavirus last 24 hours madness 627 new deaths reported day	INFORMATIVE
1241187126907146241	one thing clear donald trump downplayed threat covid 19 long could protect the stock market us republicans chance convict remove office refused	UNINFORMATIVE
1241699736727552001	may need help right take time screenshot save details case there s time do we re help httpurl covid 19 covid19plym plymouthtogether httpurl	UNINFORMATIVE
1249613584654454784	httpurl phlebotomist working roseland community hospital said thursday 30 50 patients tested coronavirus antibodies around 10 20 tested active virus covid19 coronavirus	UNINFORMATIVE
1241495101945171968	another case covid 19 confirmed lethbridge , bringing total three six alberta s south zone , five friday yql httpurl	INFORMATIVE
1241210568524128264	38 cases , 6 deaths , rural south georgia , spread 6 neighboring counties one hospital treat them , went 6 months essential supplies 5 days covid19	INFORMATIVE
1245747324812513282	harrisburg five counties pennsylvania still confirmed positive covid 19 cases , according state department health forest county first confirmed case httpurl	INFORMATIVE
1241428935981891586	notified morning state laboratory public health person residing davie county tested positive coronavirus \( covid 19 \) read more httpurl httpurl	INFORMATIVE
1242888562523152386	user user user user user also clearly warned young folks take coronavirus lightly virus age discriminate ! young people amp get seriously ill covid 19 , sadly many dying ny principal 36 dead , ca medical worker 39 dead , la boy 18 dead , ga girl 12 fighting life !	INFORMATIVE
1236140231675523072	coronavirus update amp resources march 6th 9pm est global statistics 102 , 152 total 3 , 491have died 57 , 376 recovered 80 , 651 cases 6 , 767 korea 4 , 747 iran 4 , 636 italy covid19nyc ny wa ca ma tx ok in az 1 9 us covid 19 stats httpurl	INFORMATIVE
1241755668236959744	today spoke phone women currently detention yarls wood confirmed coronavirus case there women given one mask one pair gloves told wear go rooms 1 3	INFORMATIVE
1249791625259143168	user largest population florida closed later corona death numbers way lower ny also , death count conflated get accident coronavirus , died cv	UNINFORMATIVE
1246393227185393670	kuwait records first coronavirus death kuwait single case death registered indian national aged 46 , diagnosed coronavirus covid19 , admission intensive care httpurl	INFORMATIVE
1245816669148196873	metro received confirmation two covid 19 cases used metrolift listed dates , contacted monitor symptoms httpurl	INFORMATIVE
1241536865376899073	rikers island right now 530 people locked up 17 50 21 tested positive covid 19 , plus 12 jail employees 5 correctional health workers 58 people monitored 8 beds contagious disease unit 0 ventilators httpurl	INFORMATIVE
1241182927695663104	katakot group warns shortage meat products due issues covid 19 checkpoints httpurl via user	UNINFORMATIVE
1245661401751924737	meanwhile trumpland latest victims include six week old baby 216 , 0 infected , world is highest figure reserves protective equipment medical supplies almost exhausted maga covid19 httpurl	INFORMATIVE
1236350998450487296	gov mcmaster urges calm sc awaits test results 2 suspected coronavirus httpurl via user	INFORMATIVE
1236605075167961088	in reported pui ilocos norte tested negative covid 19 via freddie lazaro httpurl	INFORMATIVE
1243637019835801601	feel good story day 101 years old man recovered covid 19 italy survived 1918 flu , world war coronavirus covid19	INFORMATIVE
1246241468706144256	seems like they are refusing test black people covid 19 amp go home amp die trunk asymptomatic azz took 2 tests \? always time racist , aint right racists \?	UNINFORMATIVE
1244998632736206848	user 'underlying health conditions' cop out 1 long would lived without covid19 \? 2 percentage population 'underlying health conditions \? 3 uhc \? asthma \? bunions \? diabetes \? please check lewis ppl died early	UNINFORMATIVE
1247760249244626946	mourn man wrote hello there \? user life john prine , died tuesday age 73 complications coronavirus httpurl	INFORMATIVE
1241453909685633024	breaking italy reports 6 , 57 new cases coronavirus 793 new deaths total 53 , 578 cases 4 , 825 deaths coronaviruspandemic coronaupdatesinindia coronovirusindia	INFORMATIVE
1235652043114766337	trump says they are closing schools rural areas \? can not help lie news press coronavirus florida number cases continues increase httpurl	UNINFORMATIVE
1251790465868988417	a new testing system detect coronavirus cases initiated iran make figures cases precise , said pres user meeting national task force committee fighting coronavirus httpurl	UNINFORMATIVE
1236092834786054144	video chatted w cousin board grandprincess found 19 crew amp 2 passengers tested positive covid 19 results pending 10 testkits they are waiting california amp cdc figures	INFORMATIVE
1236079320914956289	don t panic knowledge power listen experts , trump lies repeatedly abt coronavirusoutbreak amp falsely claims coronavirus contained trump pence is inaction delayed availability sufficient covid19 tests even number cases surge	UNINFORMATIVE
1241193468933730304	how doctors keeping right things moving fast it s purely medical user it s amazing what it s like er doctor frontlines coronavirus user user httpurl	UNINFORMATIVE
1241113675982704641	post retired nurse becomes first covid 19 fatality illinois thegrio retired nurse , patricia frieson , become first coronavirus fatality state illinois after httpurl blaqsbi blacktwitter retirednurse nursebecomes firstcovid19	INFORMATIVE
1236088403378216965	us 2019 lulz , can t wait sweet release death ! ikr \? something come end fruitless existence , omegalulz ! covid 19 2020 httpurl	UNINFORMATIVE
1242460642793205769	employees khor mor gas field lockdown amid suspicion spread coronavirus user httpurl	UNINFORMATIVE
1250751229241831426	tuesday ons reported 52 deaths covid19 england amp wales march announced government press conferences daily see graph below broadcasters widely reported 15 discrepancy ons nhs figures this \? 1 3 httpurl	UNINFORMATIVE
1247214206786711553	cares act answering 401 \( k \) questions took 75 , 0 distribution ira feb 2 , eligible cares act waiver 10 penalty \? barron is httpurl 401k 401ks taxes retirement retirementplanning coronavirus covid covid19 savings	UNINFORMATIVE
1241704775059636224	763 positive covid 19 fl 3 days ago 423 duval county 25 cases 2 deaths 1 y o duval tested positive	INFORMATIVE
1241467452724314112	march 27 , 197 , two boeing 747 jets , klm flight 4805 pan flight 1736 , collided runway tenerife deadliest accident aviation history , 583 people died 21 march 2020 , 793 people died italy covid19	INFORMATIVE
1245813875821379584	user user user user user user user user user user user user user user user user user user user tax return case \( db mazars \) supposed heard scotus 3 31 roberts delayed it , citing coronavirus anyone heard rescheduled \? \? hope roberts punt \( gop everything hold trump accountable way \)	UNINFORMATIVE
1249596774223941634	2 , 60 deaths linked coronavirus outbreaks nursing homes long term care facilities nationwide , according ap tally based media reports state health departments httpurl	INFORMATIVE
1236170717307301889	newsom declared state emergency coronavirus even though 147 people died first 2 weeks 2020 ca flu nothing political horseshit unless proven otherwise \? httpurl	INFORMATIVE
1241193627524534272	live gorakhpur is gorakhnath temple closed devotees till 31 march amid coronavirus fears httpurl	UNINFORMATIVE
1241272136934834177	london milan world is richest nations poured unprecedented aid global economy thursday coronavirus cases ballooned new epicentre europe , number deaths italy outstripping mainland china , virus ori httpurl httpurl	UNINFORMATIVE
1241673874804219904	interesting data total cases per country total deaths corona virus take look germany testing testing testing , btw lots need understand covid19 pallicovid source httpurl httpurl	UNINFORMATIVE
1245906488708616192	killer is instincts brian kilrea weighs covid 19 fallout national hockey league news httpurl httpurl	UNINFORMATIVE
1241571086086492160	bangladesh government decides keep factories open now country is industrial sector employs around 14 million 25 confirmed cases coronavirus 2 deaths far bangladesh httpurl	INFORMATIVE
1245943142244700162	without national stayathome order , playing whack a mole coronavirus many , many months dr fauci understands need stayhome result many people dying covid 19 didn t die	UNINFORMATIVE
1249272231802347520	times israel reports , i owe life uk s johnson hints gravity condition downplayed , contrasting britain recording nearly 1 , 0 daily covid 19 deaths second consecutive day one worst rates globally httpurl	INFORMATIVE
1241038458963066881	tecna members join us 10 00am pdt 1 00pm edt today events community interest webinar addressing covid 19 amp managing events register online httpurl techcouncils httpurl	UNINFORMATIVE
1246682503378800646	illinois recorded 10 , 0 new coronavirus cases , milestone pandemic gov j b pritzker announced saturday estimating spread disease peak later month httpurl	INFORMATIVE
1247665308795465728	people arriving nz quarantined immediately arrival \? moh try using hydroxychloroquine aid recovery covid19 \?	UNINFORMATIVE
1241448356414717954	windsor essex county health unit confirms second case covid 19 man twenties history international travel health unit say works health care facility michigan lives windsor essex	INFORMATIVE
1245797837398515712	user user 4 2 bill hemmer interviewed nurse field hospital amp asked mt sinai knowing field hospital accept overflow covid19 patients across street refute statement amp confirmed mt sinai overwhelmed	UNINFORMATIVE
1243015418832396288	httpurl epicentre glasgow still hugely affected compared rest scotland 21 people 719 51 people intensive care across scotland either diagnosed covid 19 suspected it must 7 icu beds left	INFORMATIVE
1246026172120653825	limbaugh squats within cozy confines south miami fortress arrogantly demanding exposed coronavirus kneel trump die	UNINFORMATIVE
1241552505143808000	i deeply saddened learned five italian doctors die battling coronavirus may rest peace rip thirteen medics lost lives , 2 , 629 health workers infected 8 3 country s total httpurl via user	INFORMATIVE
1245805261270343680	user hope coronavirus pandemic let world understand evilness chinese communist party covers wuhanvirus , shamelessly asks positive global recognition amp spreads conspiracy theories blame countries virus chinaliedpeopledied	UNINFORMATIVE
1246031161467568128	turns ambulance helicopter situation near yesterday due covid case so catiously relieved although still emergency person fly hospital that is sad anyway	UNINFORMATIVE
1236555236728135680	given base right covid 19 increasing daily , suspect said infection , isolate patient order imaging exclude aspects ddx dyspnea amp cough non contrast ct chest shows diffuse ground glass opacities httpurl	UNINFORMATIVE
1241043970316214273	rep alexandra ocasio cortez said republican chairman senate intelligence committee sen richard burr resign office , dumped 1 6 million stock receiving private briefings covid 19 coronavirus crisis httpurl	UNINFORMATIVE
1236154738711965697	1 \) australia health minister jenny mikakos chief health officer brett sutton confirm victoria s 11th coronavirus patient doctor toorak clinic consulted around 70 patients infected going home isolation	INFORMATIVE
1236079218141941760	repeating name that is good wind trump potus covid 19 coronaviruschallenge coronavirus inners thebeat msnbc lastword	UNINFORMATIVE
1247934221664112643	good bad news new york today user shows data daily hospitalizations trending downwards daily deaths trending upwards \( 731 79 \) warns deaths may increase patients vents succumb covid19 peak expected 7 10 days sarscov2 httpurl	INFORMATIVE
1241377246516051970	betfair bergsaker \( swe \) 21st mar r4 2640m 14 53 uk lay 6 spartan cougar 4 4 new markets au nz us sg za horseracing live httpurl coronavirus covid19 staysafe httpurl	UNINFORMATIVE
1246670471560658944	national situational update covid 19 data 4th april 2020 information , visit link below httpurl global situation update httpurl	UNINFORMATIVE
1241701428424364032	user seems smalller outbreak looks bigger vast testing one notable feature coronavirus outbreak germany far high number relatively young patients 80 per cent people infected coronavirus younger 60	UNINFORMATIVE
1239748350016012288	bqqm ag barr instructs federal prosecutors prioritize investigations coronavirus scammers hackers the pandemic dangerous enough without wrongdoers seeking profit public panic , sort conduct cannot tolerated , httpurl	UNINFORMATIVE
1236721037754216452	coronavirus italystaysathome lombardy amp north lockdown 16m people last 24 hours deaths jumped 13 36 number infections rose 25 7 , 375 lockdown could harbinger containment measures could see elsewhere httpurl	INFORMATIVE
1246742324031287302	really appreciate hard work afg gov just in 18 days afghanistan constructed new emergency hospital herat province due coronavirus inflected patients isolation ! afghanistan httpurl	UNINFORMATIVE
1241186955364163584	map making us hungry ! user put together digital map help find take out delivery options socialdistancing covid 19 safeathome eat up , westsiders ! tgif httpurl samo	UNINFORMATIVE
1241249521692217345	china is national health commission reported 41 new cases coronavirus imported abroad students expatriates united states europe returned country , taking tally cases 249 httpurl httpurl	INFORMATIVE
1247471788386369538	here is today is morning briefing , covering boris johnson intensive care coronavirus , new york official warns parks may turned graveyards wisconsin supreme court says in person voting must carry on catch headlines here httpurl	INFORMATIVE
1244829791670304769	first doctor tested positive covid 19 j amp k lecturer department microbiology , gmc jammu news comes amid growing concern among medical amp paramedic staff j amp k shuttling homes amp offices huge dearth protection gear	INFORMATIVE
1250828808665489408	karnataka school victimized holding seditious play quarantine centre covid 19 cases theprint is bismee taskin user reports httpurl	UNINFORMATIVE
1243320668654981122	coronavirus 83 0 cases us trump says wants packed churches country easter sunday would result 1 2 million dead choice could define presidency httpurl	INFORMATIVE
1250731676499619842	number deaths spain covid 19 182 , 816 rise 5 , 183 number deaths 19 , 130 increase 51 means lockdown extended may 10th reality end may earliest user	INFORMATIVE
1245936542511697920	covid 19 uk 5 actions 1 reform leadership now 2 urgently address nhs variability 3 scale up palliative care 4 plan post peak desire lift restrictions 5 begin national dialogue kind society want live in httpurl	UNINFORMATIVE
1246018126166265856	63 italy s doctors died fighting pandemic httpurl download epoch times app see exclusive coronavirus coverage daily updates httpurl	INFORMATIVE
1247388221480136704	user user user queensland govt announced measures yesterday , released first time 32 covid19 unexplained hotspots cairns gold coast amp brisbane seeking gps seeking path test sarscov19 pneumonia respiratory symptoms	INFORMATIVE
1241252108848021505	user user chinese friends lost family members china ! they re angry china s lies caused spread covid19 liberal media outlets called wuhancoronavius amp chinesecoronavirus ! chinese friends racist \? oh , case httpurl	UNINFORMATIVE
1246197067300691971	user covid19 recap 1st phase work completed user 143 healthcareheroes ready work vibra hospital springfield become alt care facility wear face mask public user reported 8904 cases 64 counties	INFORMATIVE
1245997164544712704	came across scary information newly published covid 19 scientific article inui , et al \( 2020 \) covid test positive patients diamond princess cruise ship 73 2 positive patients contagious clue sick ! httpurl	UNINFORMATIVE
1241192569930833920	user user user user 13 countries closed schools amp universities privateschools australia met january plan home education via laptops b c coronavirus february tests successful morrison knew january action critical failed us auspol schoolclosure httpurl	UNINFORMATIVE
1246007086477127681	0 covid19 cases , life amp sports tajikistan continues normal global oilprices rose beyond 30 following truce russia amp saudiarabia oilpricewar russia sent medicalequipment masks us coronavirus aid httpurl	INFORMATIVE
1244226948399796224	78 year old dad madrid , spain , home recovered covid19 1 days hospital losing 12 kg every survivor , every recovered person win everyone ! staystrongstayhome httpurl	INFORMATIVE
1250898330378481664	user said user we know 85 carehomes outbreak covid19 means 15 it sky news said spoken 3 largest care home providers , 100s homes , said 60 coronavirus cases	UNINFORMATIVE
1245657113348599811	madrid \( ap \) spain reports 950 covid 19 deaths past day , highest daily toll far , infections growth wanes	INFORMATIVE
1246679651960811520	people wuhancoronavirus lockdown starving islamic republic pakistan , prime minister user busy tweeting kashmir becoz thinks anti india bile compensate incompetence amp failure feed people 1st httpurl	UNINFORMATIVE
1236117151024656385	whole bunch covid cases stockholm danderyd such , temporily update recommendation eating rich , they re ones went skiing italy	UNINFORMATIVE
1241045778031955969	korona vir s corona virus far total 25 305 cases seen , 81 250 china total dead 10 4 , total recovery 87 351 coronavirus koronavir s coronaviruse corronavirus covid 19 covid19 corronaviruse coronavirius coronavirues coronawirus corona httpurl	INFORMATIVE
1251737287978651648	spain s death toll coronavirus rose slower pace saturday surpassed 20 , 0 fatalities government mulled whether ask parliament third extension confinement imposed one world s hardest hit countries httpurl	INFORMATIVE
1247546453788106753	hey twitter , meet cousin kat ! she s nurse \( like many filipino family \) took returning work quarantined testing positive covid19 many us would brave \? selfless \? worldhealthday honor nurses httpurl	INFORMATIVE
1236079415928463361	government warned must act 'urgently stop homeless coronavirus crisis' knowing johnson cummings probably delighted natural selection coronavirus covid19 homeless httpurl	UNINFORMATIVE
1250624038122094592	world seen 80 covid 19 deaths past 24 hours nearly 3 times total number reported deaths china coronavirus originated \( possibly lab \) ever accountability \?	INFORMATIVE
1245748059461562368	using dcu center help combat surge coronavirus cases worcester works there is experienced staff hand here is apply httpurl	UNINFORMATIVE
1236130937857028097	red state expand medicaid aca , user deductibles , co pays , out of pocket 2 presumptive cases sc \? coronavirusupdate	INFORMATIVE
1236161361249361920	liveupdates test reports two suspected patients jammu show high probability testing positive coronavirusinindia httpurl	INFORMATIVE
1245932353492373505	gravitas director general toeing china is line \? coronav httpurl covid19pandemic who wholiedpeopledied chinaliedpeopledied coronavirus covid2019 covid19	UNINFORMATIVE
1236115185959661569	fbi worker california tested positive covid19 making first case fbi worker ! updated 03 06 2020 visit httpurl latest updates coronavirus coronavirusoutbreak	INFORMATIVE
1248709937783607296	slowly begins recovery operations covid19 pandemic , capital area community relief fund needed ever assist local 10 parish area donate find info , visit httpurl text covid2020 313131 liveunited httpurl	UNINFORMATIVE
1241356706157920258	wileevirus covid 19 stats 03 21 20 08 43 neighborhood us confirmed cases deaths 19 , 624 260 1 32 mexico confirmed cases deaths 203 2 0 98 canada confirmed cases deaths 1 , 085 12 1 10 httpurl	INFORMATIVE
1242951359206473729	coronavirus info people heart disease extra reasons remain aware alert according american heart association , appears people 65 coronary heart disease hypertension likely infected develop severe symptoms httpurl	UNINFORMATIVE
1241340034705510400	coronavirus cases u s top 19 , 0 , president trump unlocks federal funding assistance new york , state highest number infections country httpurl	INFORMATIVE
1245869257553899520	incomplete list trump is letter user reconfirms he is devoid etiquette he is spuriously passing buck him , covid19 10 politics , 0 public health size signature inversely proportional remaining cognitive capacity httpurl	UNINFORMATIVE
1235758070522941440	fyi paxeast friends traveled plane , tennessee department health confirmed man coronavirus traveled logan airport last week 3 biogen employees boston last week also confirmed positive safe	INFORMATIVE
1241148811369742337	camc is case became eighth confirmed covid 19 case west virginia earlier friday , dhhr secretary bill crouch said two new cases confirmed morning one jefferson county one jackson county user amp user httpurl	INFORMATIVE
1246554871991611395	three things 1 villarreal get best inter milan champions league tie evening \( from 206 \) 2 getafe stopper david soria celebrates 27th birthday 3 benito villamar n used store supplies fight covid 19 lll httpurl	UNINFORMATIVE
1246227967556177920	florida louisiana roughly number covid19 cases louisiana twice death toll thats terrifying	UNINFORMATIVE
1245714441993412609	user flu vaccine antivirals treat flu covid19 10x deadly flu healthcare systems overwhelmed covid19 many cases need hospitalization icu i ve worked healthcare 40 years unprecedented !	UNINFORMATIVE
1243349127171174400	user japanese government aggressive february would different situation now however , despite increasing positive tests lately , numerous deaths related covid 19 interesting dichotomy weekendwanderlust	UNINFORMATIVE
1246209926680248321	four confirmed covid 19 cases champaign county home home think they ll thank funerals \? think they ll thank man told worry lickspittle joined in \? something , jim	INFORMATIVE
1236049683086180352	new rochelle rabbi white plains doctor among 18 confirmed coronavirus cases westchester httpurl	INFORMATIVE
1241622600314429440	meanwhile ethiopia confirmed 2 cases coronavirus bring total number 1 28years old ethiopian travelled belgium 34 years old ethiopian came dubai httpurl	INFORMATIVE
1236375524966047744	los alamos lab coronavirus report proves cdc massively lying unsuspecting public , httpurl	UNINFORMATIVE
1243072457864609794	coronavirusupdate usa today user said don t test every state state want untested \? pick one user day 162 trumpland day 5 quarantine va alonetogether httpurl	UNINFORMATIVE
1242878433446764545	obviously things said convo trying get type hot water she s getting faxed every two hours fed , prov , college physicians , oma , etc sometimes diff info solidaritycovid19 covidontario coronavirus covid2019	UNINFORMATIVE
1245755101752569858	134 people died island ireland since outbreak began 4 , 623 confirmed cases republic north coronavirusireland covid19	INFORMATIVE
1242942119637143556	man tests positive coronavirus amp flouts government lockdown said man leaves london amp travels length uk everyone passes en route risk infection community near highland abode risk too aye , we are together monarchy httpurl	INFORMATIVE
1245860390874927105	big nick s pizza san pedro one superstars takeout delivery pizza south bay , says user httpurl coronaviruspandemic laeats httpurl	UNINFORMATIVE
1236089534095347712	magakag happily let americans die pandemic avoid cost concerns money amp ego coronavirus prompts white house mull economic stimulus plan trump is hotels httpurl	UNINFORMATIVE
1245451365960335360	user user two \) police andorra dance babyshark httpurl right now , 193 , 474 people world recovered coronavirus httpurl	INFORMATIVE
1245889408089415684	philippine president rodrigo duterte orders police military kill citizens defy coronavirus lockdown cbs news httpurl	UNINFORMATIVE
1250279402564284422	december 17 first double digit rise cases wuhan region december 27 zhang jixian , doctor hubei provincial hospital integrated chinese western medicine , tells china is cdc equivalent believes mystery illnesses caused new novel coronavirus	UNINFORMATIVE
1245937621639061504	rapid coronavirus testing starting illinois gov j b pritzker illinois set receive machines process rapid covid 19 tests less 15 minutes httpurl chinaliedpeopledied china chicago chineseviruscorona	UNINFORMATIVE
1236120391858470913	user user user testing cognitive abilities ductktards standing beside acting saying brilliant notice target zone death covid 60 seriously congress took oath protect us citizen step up	UNINFORMATIVE
1246691862296977408	miss lake city 2012 miss florida pageant miss america praying lake city now , police officer showed symptoms tests positive covid 19 , department says httpurl	INFORMATIVE
1243444418339844097	update un somalia confirms employee commercial contractor engaged united nations diagnosed novel coronavirus disease \( covid 19 \)	INFORMATIVE
1245699703062355970	uk covid 19 deaths 568 2 , 921 many true tho wonder msm exposed repeatedly faking numbers amp saying ppl died due died completely seperate conditions regardless rip died	INFORMATIVE
1235498017215713280	addition visa restrictions already place , passengers traveling italy korea wanting enter india need certificate tested negative covid19 designated authorities countries enforced march 10 user	UNINFORMATIVE
1236091164874301440	inter agency task force come communications policy announcements covid19 cases jointly done doh amp private sector concerned case point deloitte there s confusion new case one cases announced doh	UNINFORMATIVE
1245803460643217408	covid19 outbreak , calling banks lenders take steps help missourians affected pandemic httpurl user user user user user user user user user httpurl	UNINFORMATIVE
1241346895542353920	south africa building new fence main border zimbabwe , effort keep people sick coronavirus illness entering either country unnoticed zimbabwe one recorded case covid 19	INFORMATIVE
1251187236118441992	people southdakota infected covid19 rate comparable new york city , it s good know governor still help idiots get boners httpurl	UNINFORMATIVE
1236117257895452672	user tell kac two people , aipac conference dc pompeo , pence spoke tested positive covid 19 so ya sure it s contained	INFORMATIVE
1236150703862812673	mofos died frm std coronavirus whole different animal wit taboo attached anyone get it hope govt , cdc , whoever corrals opportunity localized acts everywhere	UNINFORMATIVE
1241171602181476352	update due coronavirus situation , bbwr is the power visions event sat , apr 11th postponed new date sat , oct 3rd ! stay tuned details httpurl	UNINFORMATIVE
1241688086091792385	israeli s defense minister naftali bennet posted video explaining country s long term strategy involved population becoming infected with , immune to , coronavirus isolating elderly httpurl	UNINFORMATIVE
1243199968049090560	today 3pmest join user covid 19 nurses call provide updates agency s latest guidance follow q amp a session participant dial in \( 87 \) 251 0301 conference id 5408029 covid19 cancernursing nurses httpurl	UNINFORMATIVE
1250061968674902016	user user user australia 1 , 125 flu deaths 2017 61 coronavirus deaths date we are lockdown amp economy screwed followed taiwan model check out china amp lot answer for	INFORMATIVE
1236211003769184258	contrary singapore is coronavirus response dutch government officials acting like trial wilful retards level trump health workers come contact patients tested positive coronavirus must go work usual	UNINFORMATIVE
1245784851959119873	grand canyon park closes indefinitely ccp virus cases surge httpurl download epoch times app see exclusive coronavirus coverage daily updates httpurl	UNINFORMATIVE
1241191752419037188	home flipping shows user become coronavirus comfort viewing , specifically flip flop nic likes houses total disaster , strong opinions christina is fondness bold kitchen backsplashes chevron patterned fireplace mantles	UNINFORMATIVE
1241673100850233344	coronavirus new york million n95 masks way struggling nyc 12 , 0 covid 19 cases statewide httpurl	INFORMATIVE
1241627372870340609	former real madrid president lorenzo sanz , hospitalised coronavirus , died saturday age 76 , son announced details httpurl visonupdates httpurl	INFORMATIVE
1246671561785917440	total 3072 cases chinese virus india 1023 linked tablighi jamaat next time thing twice visiting mosque temple church gurudwara stayhome coronavirusindia coronaviruspandemic covid2019 coronainmaharashtra tablighijamaat	INFORMATIVE
1245684993327857665	user different article hong kong recorded far biggest daily jump coronavirus cases friday the latest new phase infected travelers , many returning city europe , united states southeast asia	UNINFORMATIVE
1236154067497312256	read bonifacio global city assures protocols followed employee taguig based firm deloitte philippines tested positive covid19 user httpurl	INFORMATIVE
1245369576654807044	covid19 an optimistic projection diffusionofinnovations model confirmed us cases w data \( blue dots \) updated 3 31 2020 drfauci drbrix user selforganizingsystems chaosdujour graph updated w new data coming week easter 40days httpurl	UNINFORMATIVE
1237122532014260224	abundance caution regarding coronavirus situation state washington , cc transitioning in seat classes interactive virtual courses 3 wa locations reported cases covid 19 cc community httpurl	INFORMATIVE
1244591361753583616	user costa luminosa knew three crew members sick didn t tell us coast guard disembarked puerto rico later disembarked two passengers coronavirus \( our first cases \) , one died thing everywhere went !	INFORMATIVE
1241780578707542016	strong positive correlations lags 18 0 days let is go middle , delay rolling average cases 1 days , plot other fit linear model covid19 httpurl	UNINFORMATIVE
